table_path	data_row	numeric_cell	displayed_value	approved_table_sha256	evidence_builder
thesis/Tables/final/rq1_transitions_full.tex	10	7	$-$15	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	11	1	720	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	11	2	0.333	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	11	3	133	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	11	4	0.270	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	11	5	0.050	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	11	6	853	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	11	7	$-$587	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	12	1	1,006	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	12	2	0.466	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	12	3	139	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	12	4	0.282	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	12	5	0.052	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	12	6	1,145	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	12	7	$-$867	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	13	1	467	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	13	2	0.216	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	13	3	114	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	13	4	0.231	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	13	5	0.043	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	13	6	581	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	13	7	$-$353	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	14	1	499	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	14	2	0.231	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	14	3	104	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	14	4	0.211	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	14	5	0.039	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	14	6	603	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	14	7	$-$395	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	15	1	98	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	15	2	0.045	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	15	3	68	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	15	4	0.138	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	15	5	0.026	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	15	6	166	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	15	7	$-$30	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	16	1	603	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	16	2	0.279	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	16	3	102	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	16	4	0.208	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	16	5	0.038	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	16	6	705	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	16	7	$-$501	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	17	1	912	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	17	2	0.422	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	17	3	126	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	17	4	0.257	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	17	5	0.047	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	17	6	1,038	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	17	7	$-$786	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	18	1	450	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	18	2	0.208	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	18	3	92	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	18	4	0.188	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	18	5	0.035	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	18	6	542	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	18	7	$-$358	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	19	1	456	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	19	2	0.211	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	19	3	98	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	19	4	0.200	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	19	5	0.037	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	19	6	554	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	19	7	$-$358	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	20	1	113	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	20	2	0.052	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	20	3	86	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	20	4	0.176	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	20	5	0.032	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	20	6	199	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_full.tex	20	7	$-$27	e96dbdbe34a75eae2733c0c0f77515e62b5e9e7466d46147e7f598799467147f	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	1	1	984 (46.09\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	1	2	131 (25.29\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	2	1	953 (44.45\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	2	2	108 (21.22\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	3	1	720 (33.33\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	3	2	133 (26.98\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	4	1	603 (27.88\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	4	2	102 (20.82\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	5	1	1,108 (51.90\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	5	2	1,243 (46.85\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	5	3	139 (5.24\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	6	1	1,121 (52.29\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	6	2	1,251 (47.15\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	6	3	191 (7.20\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	7	1	1,006 (46.57\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	7	2	1,145 (43.16\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	7	3	166 (6.26\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	8	1	912 (42.16\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	8	2	1,038 (39.13\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq1_transitions_compact.tex	8	3	199 (7.50\%)	5d4a3f3c8237373a8d5865135917afa4d5293832b3e85b84b0d5c0f6e4db3075	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	1	1	0.0835	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	1	2	[0.0821, 0.0850]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	1	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	2	1	0.0882	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	2	2	[0.0869, 0.0896]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	2	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	3	1	0.0762	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	3	2	[0.0747, 0.0777]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	3	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	4	1	0.0769	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	4	2	[0.0754, 0.0784]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	4	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	5	1	0.0575	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	5	2	[0.0559, 0.0592]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	5	3	2,652	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	6	1	0.0817	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	6	2	[0.0802, 0.0831]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	6	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	7	1	0.0886	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	7	2	[0.0873, 0.0899]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	7	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	8	1	0.0758	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	8	2	[0.0743, 0.0773]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	8	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	9	1	0.0745	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	9	2	[0.0731, 0.0761]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	9	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	10	1	0.0604	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	10	2	[0.0588, 0.0620]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	10	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	11	1	0.0745	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	11	2	[0.0731, 0.0760]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	11	3	2,652	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	12	1	0.0788	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	12	2	[0.0774, 0.0801]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	12	3	2,652	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	13	1	0.0669	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	13	2	[0.0654, 0.0684]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	13	3	2,652	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	14	1	0.0681	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	14	2	[0.0666, 0.0695]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	14	3	2,651	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	15	1	0.0496	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	15	2	[0.0480, 0.0512]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	15	3	2,651	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	16	1	0.0770	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	16	2	[0.0756, 0.0785]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	16	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	17	1	0.0890	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	17	2	[0.0875, 0.0906]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	17	3	2,653	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	18	1	0.0716	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	18	2	[0.0700, 0.0731]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	18	3	2,652	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	19	1	0.0705	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	19	2	[0.0690, 0.0721]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	19	3	2,652	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	20	1	0.0590	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	20	2	[0.0574, 0.0607]	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_drift.tex	20	3	2,652	b08325c572816781186e47569c8f19e5bff81920132f7ae18f04df947cfe07ce	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	1	1	200	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	1	2	0.0779	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	1	3	0.1033	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	1	4	+0.0254	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	1	5	[0.0196, 0.0312]	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	2	1	200	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	2	2	0.0790	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	2	3	0.1043	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	2	4	+0.0252	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	2	5	[0.0197, 0.0306]	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	3	1	200	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
